global_index,sampled_episode_position,source_record_index,episode_id,step_id,app,package,app_key,task_key,image_path,image_sha256,width,height,dhash64,tile_rows,tile_cols,has_history,history_comparisons,exact_sha256_match,min_dhash_hamming,max_tile_unchanged_ratio,nearest_global_index,nearest_episode_id,nearest_step_id,nearest_image_sha256,nearest_same_episode,nearest_same_task,nearest_same_app,current_cache_config_hit_type,current_cache_config_hit,dhash_le_0,dhash_le_2,dhash_le_4,dhash_le_8,dhash_le_16,tile_ge_0.9,tile_ge_0.95,tile_ge_0.98,tile_ge_0.99
3725,689,3724,17702,9,,,,"Add adidas x jeremy scott forum wings 4.0 ""motorsport sneaker  to cart with shoe size 8 on sneaker thief app",data/androidcontrol_1000/images/episode_17702/step_9.png,27780449d68238f00f89f201c927501efdc59ba1d00c012e80e182c0e5dc42f9,1080,2400,444410313331108c,8,16,True,3724,False,11,0.4765625,3724,17702,8,8337b93295691f28e822bc95d50a40b753993129a97157fc2e54cb36ce51e144,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3726,689,3725,17702,10,,,,"Add adidas x jeremy scott forum wings 4.0 ""motorsport sneaker  to cart with shoe size 8 on sneaker thief app",data/androidcontrol_1000/images/episode_17702/step_10.png,7a4827557fc920f964c1c92efc4ba997d1b877746860808ff2817648733dbede,1080,2400,444410313333308e,8,16,True,3725,False,3,0.5703125,3725,17702,9,27780449d68238f00f89f201c927501efdc59ba1d00c012e80e182c0e5dc42f9,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3727,689,3726,17702,11,,,,"Add adidas x jeremy scott forum wings 4.0 ""motorsport sneaker  to cart with shoe size 8 on sneaker thief app",data/androidcontrol_1000/images/episode_17702/step_11.png,13a7667f98a69f4e3f53e894fd19336aae7b2ebcd55759a3d595878b60ac8974,1080,2400,444410313333308e,8,16,True,3726,False,0,0.96875,3726,17702,10,7a4827557fc920f964c1c92efc4ba997d1b877746860808ff2817648733dbede,True,True,,patch_candidate,True,True,True,True,True,True,True,True,False,False
3728,690,3727,17722,0,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_0.png,dfb10e7cecd3fac4576ad4682e4dbb8920b1aad0cbf083b35fbdabf40ab678c0,1080,2400,3802031704ccccdc,8,16,True,3727,False,13,0.0234375,1253,5776,3,dfe8e4a5c87d2da12a8cce02838acbd3060d946ea62cffdf28b78faa3db675ad,False,False,,miss,False,False,False,False,False,True,False,False,False,False
3729,690,3728,17722,1,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_1.png,2e93ea02b2f053ac247e4909972eebe3f36fd41e643ff78aa2429ff63f9f2554,1080,2400,f0cc126868003054,8,16,True,3728,False,14,0.1015625,1590,7580,1,9e4bb3baaa050a4302181962546e2d4642b9d62834da914149edd8aa00267e2d,False,False,,miss,False,False,False,False,False,True,False,False,False,False
3730,690,3729,17722,2,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_2.png,7f37210216c50160d28d8b06a0333ae16cbb57d481d72a3ab95a5367d42571a3,1080,2400,b82121010100100c,8,16,True,3729,False,8,0.0,588,2565,3,7817ba4583bc2e45f52a7f0be1cad6af8fb602bd3e2ed6678df19264d585e7b9,False,False,,miss,False,False,False,False,True,True,False,False,False,False
3731,690,3730,17722,3,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_3.png,f04400e47f26f98cfcf6142d306aeed90edd5d789c171d3f9198e40634e6a55e,1080,2400,b80109810120100c,8,16,True,3730,False,5,0.828125,3730,17722,2,7f37210216c50160d28d8b06a0333ae16cbb57d481d72a3ab95a5367d42571a3,True,True,,miss,False,False,False,False,True,True,False,False,False,False
3732,690,3731,17722,4,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_4.png,a06fb93687ddb7ca656d81cc4da2bc301daa5d110e8506cffd1f86a651ab4bfa,1080,2400,fd6998aa0100100c,8,16,True,3731,False,9,0.375,3731,17722,3,f04400e47f26f98cfcf6142d306aeed90edd5d789c171d3f9198e40634e6a55e,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3733,690,3732,17722,5,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_5.png,3d4ed9de3836e0ccee394b88f88d128950d44711a491346442a3fa819a6750ba,1080,2400,fd6998aa03555151,8,16,True,3732,False,12,0.53125,3732,17722,4,a06fb93687ddb7ca656d81cc4da2bc301daa5d110e8506cffd1f86a651ab4bfa,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3734,690,3733,17722,6,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_6.png,c65cdd8cd53a20e13ce7901b1a6e7d9d616298e9737fc584e468b37b8295c823,1080,2400,fd61a0aa03555151,8,16,True,3733,False,4,0.9765625,3733,17722,5,3d4ed9de3836e0ccee394b88f88d128950d44711a491346442a3fa819a6750ba,True,True,,patch_candidate,True,False,False,True,True,True,True,True,False,False
3735,690,3734,17722,7,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_7.png,117cdca56ff6c167bac1449c042cd9c77a5662553c59c45a887da59740e99ea3,1080,2400,fd69b0aa0b555151,8,16,True,3734,False,3,0.8984375,3733,17722,5,3d4ed9de3836e0ccee394b88f88d128950d44711a491346442a3fa819a6750ba,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3736,690,3735,17722,8,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_8.png,6c82edeb00e39d31b748454586c9a1208d84f3598c644d5aa563b022cfdfa1cf,1080,2400,fd69b0aa0b555151,8,16,True,3735,False,0,0.96875,3735,17722,7,117cdca56ff6c167bac1449c042cd9c77a5662553c59c45a887da59740e99ea3,True,True,,patch_candidate,True,True,True,True,True,True,True,True,False,False
3737,690,3736,17722,9,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_9.png,caa089fcd19093499453282ad3a233a0c4fb511ec9e552b896ef4dcb617642cf,1080,2400,fd69b0aa0b555151,8,16,True,3736,False,0,0.9296875,3735,17722,7,117cdca56ff6c167bac1449c042cd9c77a5662553c59c45a887da59740e99ea3,True,True,,miss,False,True,True,True,True,True,True,False,False,False
3738,690,3737,17722,10,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_10.png,815e83eca275020c2bdc3eb1fab90d6361f572ff820d6ccedc68623e0a76ec45,1080,2400,fd69b4aa0b555151,8,16,True,3737,False,1,0.9765625,3737,17722,9,caa089fcd19093499453282ad3a233a0c4fb511ec9e552b896ef4dcb617642cf,True,True,,patch_candidate,True,False,True,True,True,True,True,True,False,False
3739,690,3738,17722,11,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_11.png,75baa25cf4212fee2062778fa1227ab3a85b72060d932922eefecadf70f19a80,1080,2400,ed6db4ba03555151,8,16,True,3738,False,4,0.6171875,3738,17722,10,815e83eca275020c2bdc3eb1fab90d6361f572ff820d6ccedc68623e0a76ec45,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3740,690,3739,17722,12,,,,open the FitNotes app & start tracking the walking activity,data/androidcontrol_1000/images/episode_17722/step_12.png,e0afd1ffeb23a36ed1e3e8b33e42109d516224c6b39d66b4108a71111bb924db,1080,2400,f949121122555151,8,16,True,3739,False,13,0.359375,3733,17722,5,3d4ed9de3836e0ccee394b88f88d128950d44711a491346442a3fa819a6750ba,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3741,691,3740,17762,0,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_0.png,985b34ad7584ec5540dc1afdd1565b5d3e9a8f86e4d3141f6b4bf227bca300c9,1080,2400,e767335644555555,8,16,True,3740,False,2,0.8046875,15,80,0,e7a273662d03c28106bdaacaebfb174692dee530d1983cc0d78f4e551de1c842,False,False,,miss,False,False,True,True,True,True,False,False,False,False
3742,691,3741,17762,1,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_1.png,453dd4b764f22a048a491295fd83bf0a35b92cf3a77d9c2b3eada30bd9ff42ca,1080,2400,6072bfc5e571f6ea,8,16,True,3741,False,20,0.0546875,16,80,1,ea1ad26c463b31bdda078f2c429a2e1b5512febfc2f22df1381f12841a7c260a,False,False,,miss,False,False,False,False,False,False,False,False,False,False
3743,691,3742,17762,2,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_2.png,a9c16acc8a54c1a070e30aa331fe97854b2df988e7a3c7930a98a00723f5ea9d,1080,2400,38534c042225e0cc,8,16,True,3742,False,11,0.375,328,1324,11,0911a371bcc2002a5c03280603c7d69c309635049254e854a8f4a9986107edb3,False,False,,miss,False,False,False,False,False,True,False,False,False,False
3744,691,3743,17762,3,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_3.png,71781207f67c05f303acc003492b3ce9ce715e28e5c0b569a92945805814e232,1080,2400,3c3f7980c06de0cc,8,16,True,3743,False,10,0.6171875,3743,17762,2,a9c16acc8a54c1a070e30aa331fe97854b2df988e7a3c7930a98a00723f5ea9d,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3745,691,3744,17762,4,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_4.png,f629b3621e4d2c2e08ce0d8a38bc340ee71270989dc4be6895fe34ed146329be,1080,2400,3c174c0800008007,8,16,True,3744,False,12,0.5,3204,15489,5,d5a464c5dd9945c58974d95c9c54a3e38397c8a6043fbecb7875e94f4f61b8b6,False,False,,miss,False,False,False,False,False,True,False,False,False,False
3746,691,3745,17762,5,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_5.png,c61fce0345f517cd1f97cb777a9d6d5eb4442f2703aedc72cec820e41e57fbbf,1080,2400,3c574c042265e0cc,8,16,True,3745,False,3,0.6328125,3743,17762,2,a9c16acc8a54c1a070e30aa331fe97854b2df988e7a3c7930a98a00723f5ea9d,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3747,691,3746,17762,6,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_6.png,e21fe07eeed75ed0e7b8a2e21fa119708970e54a1309b3509ac5d855932dd398,1080,2400,3c170d04a229e4cc,8,16,True,3746,False,8,0.65625,3743,17762,2,a9c16acc8a54c1a070e30aa331fe97854b2df988e7a3c7930a98a00723f5ea9d,True,True,,miss,False,False,False,False,True,True,False,False,False,False
3748,691,3747,17762,7,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_7.png,b5d72bd49f3a570fd8dfb4b8c8841630f61f844bd0af1f6b2a973406929130a7,1080,2400,3c170d082265e0cc,8,16,True,3747,False,5,0.8046875,3746,17762,5,c61fce0345f517cd1f97cb777a9d6d5eb4442f2703aedc72cec820e41e57fbbf,True,True,,miss,False,False,False,False,True,True,False,False,False,False
3749,691,3748,17762,8,,,,"Open the Yahoo App, Go to the Edit button to compose a new mail about the Hello Everyone, This is to apprise you that there has been a change in Guidelines as well as Question Format for Annotation of Non-Human Face/Head Boxes task as mentioned below: TOM: 29th May / 9:30 am. Attendees : Raters, Qas ,Operation Lead and trainers Agenda: Understanding of New Guidelines and Questions in comparison with the old one. with the subject line M.O.M l New Guidelines & Question Format Change l Annotation of Non-Human Face/Head Boxes | to the dbwsratch.test.id3@gmail.com and send the mail. ",data/androidcontrol_1000/images/episode_17762/step_8.png,23aea7702e2e1890419b148347856c77391bd2c98ed1fc87223b96d21ca36ff0,1080,2400,3c170b4b2665e0cc,8,16,True,3748,False,6,0.7421875,3748,17762,7,b5d72bd49f3a570fd8dfb4b8c8841630f61f844bd0af1f6b2a973406929130a7,True,True,,miss,False,False,False,False,True,True,False,False,False,False
3750,692,3749,17782,0,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_0.png,91ada829fd00a7b4ef4245e527b6181bf3179c888755888d9f98ed0d24a5ceda,1080,2400,c380a1808800000c,8,16,True,3749,False,5,0.25,224,883,15,655da6b2451aa392e0434500b4e25497bba21cca4624fcd3f711bd138a220cca,False,False,,miss,False,False,False,False,True,True,False,False,False,False
3751,692,3750,17782,1,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_1.png,3ea0df915f74e4b19eecd9ee206c54503f6618f5f451ec05700ebcc62d880dff,1080,2400,308000000000100c,8,16,True,3750,False,1,0.375,2618,12497,3,196bfdb0f8342b9ba5c9d49a6f3c3f35b9845335f69a4ea3f912ed3710b3af49,False,False,,miss,False,False,True,True,True,True,False,False,False,False
3752,692,3751,17782,2,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_2.png,88ca33c60ce3f7bdc8d6dbbefc5bec4544d23ade4192ad4eb932153034b6365b,1080,2400,2c8c144c2f17020f,8,16,True,3751,False,16,0.625,3751,17782,1,3ea0df915f74e4b19eecd9ee206c54503f6618f5f451ec05700ebcc62d880dff,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3753,692,3752,17782,3,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_3.png,205dc43b4f1438b78559d8c39ed4a701fbc3bb44730e0a5a94a2d1b0d88b54f7,1080,2400,6ccc0e863333230f,8,16,True,3752,False,13,0.3515625,3752,17782,2,88ca33c60ce3f7bdc8d6dbbefc5bec4544d23ade4192ad4eb932153034b6365b,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3754,692,3753,17782,4,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_4.png,aab9eaec7c5eb2c1abf3c27fa23332be12988feaf01ac76eb13f3017517096cd,1080,2400,6ccc0e8633332b0f,8,16,True,3753,False,1,0.5859375,3753,17782,3,205dc43b4f1438b78559d8c39ed4a701fbc3bb44730e0a5a94a2d1b0d88b54f7,True,True,,miss,False,False,True,True,True,True,False,False,False,False
3755,692,3754,17782,5,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_5.png,28222bb4f8edf355f3c9711d4cb6f1582cab8941aaafeb5de30cc05507588139,1080,2400,6ccc0e1e344c8e0f,8,16,True,3754,False,17,0.4765625,3751,17782,1,3ea0df915f74e4b19eecd9ee206c54503f6618f5f451ec05700ebcc62d880dff,True,True,,miss,False,False,False,False,False,False,False,False,False,False
3756,692,3755,17782,6,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_6.png,31ec3f128ae17e392c1249e59d4b8d84b8922af0142a7ed7dff405e7546c1302,1080,2400,68cc0e1e302c0e0f,8,16,True,3755,False,5,0.6484375,3755,17782,5,28222bb4f8edf355f3c9711d4cb6f1582cab8941aaafeb5de30cc05507588139,True,True,,miss,False,False,False,False,True,True,False,False,False,False
3757,692,3756,17782,7,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_7.png,d6fdcef4a1919e47280b022659358d3484b095203e4894fee275dd3ec70a08d6,1080,2400,790b8e1e306c0e0f,8,16,True,3756,False,9,0.4609375,3756,17782,6,31ec3f128ae17e392c1249e59d4b8d84b8922af0142a7ed7dff405e7546c1302,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3758,692,3757,17782,8,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_8.png,225bcb9f2384805b59fb97de92f54f8e9eaeb06cf13d0bac9a9be213a2167d1f,1080,2400,68cc0e1e306c0e0f,8,16,True,3757,False,1,0.65625,3756,17782,6,31ec3f128ae17e392c1249e59d4b8d84b8922af0142a7ed7dff405e7546c1302,True,True,,miss,False,False,True,True,True,True,False,False,False,False
3759,692,3758,17782,9,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_9.png,355194bd43578f392fb5a31731036aa5a2476776bb2168371652ad38b2e7693a,1080,2400,68cc0e0e2f4d2f0f,8,16,True,3758,False,10,0.4140625,3751,17782,1,3ea0df915f74e4b19eecd9ee206c54503f6618f5f451ec05700ebcc62d880dff,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3760,692,3759,17782,10,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_10.png,a1d9de5f977409522f6d25fa978c99bb79346c4cda49545f2d676578cfa02159,1080,2400,68cc0e1e306c0e0f,8,16,True,3759,False,0,0.84375,3758,17782,8,225bcb9f2384805b59fb97de92f54f8e9eaeb06cf13d0bac9a9be213a2167d1f,True,True,,miss,False,True,True,True,True,True,False,False,False,False
3761,692,3760,17782,11,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_11.png,87ac833363001d73f36b14f9a3d6c91a82e198fc7f78a9bd7c94ff1601bf5bda,1080,2400,6c8c0e0e2f4d2f0f,8,16,True,3760,False,2,0.9453125,3759,17782,9,355194bd43578f392fb5a31731036aa5a2476776bb2168371652ad38b2e7693a,True,True,,patch_candidate,True,False,True,True,True,True,True,False,False,False
3762,692,3761,17782,12,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_12.png,2a1352916820047b9b6ad51313c49579a00f679063d945e81e686477a208cbc8,1080,2400,68c80e0e0f4d0b0f,8,16,True,3761,False,4,0.8359375,3761,17782,11,87ac833363001d73f36b14f9a3d6c91a82e198fc7f78a9bd7c94ff1601bf5bda,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3763,692,3762,17782,13,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_13.png,b062749b26978498668c7ff453cabd469713165c3d00eaa76e973796ed32a4bf,1080,2400,68cc0e0e0f4d8e0f,8,16,True,3762,False,4,0.8203125,3761,17782,11,87ac833363001d73f36b14f9a3d6c91a82e198fc7f78a9bd7c94ff1601bf5bda,True,True,,miss,False,False,False,True,True,True,False,False,False,False
3764,692,3763,17782,14,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_14.png,ac16a77569e52008916428a7b25073f9a051932868a130f5c239cbef0d1d425c,1080,2400,68cc0e0e2f4d2b0f,8,16,True,3763,False,1,0.8359375,3761,17782,11,87ac833363001d73f36b14f9a3d6c91a82e198fc7f78a9bd7c94ff1601bf5bda,True,True,,miss,False,False,True,True,True,True,False,False,False,False
3765,692,3764,17782,15,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_15.png,9ee84ddab194a7da366063fcf4ad4015d070485b9d310efd9a1f6c134adf666c,1080,2400,6c8c0c0c0a0e030f,8,16,True,3764,False,11,0.6171875,3751,17782,1,3ea0df915f74e4b19eecd9ee206c54503f6618f5f451ec05700ebcc62d880dff,True,True,,miss,False,False,False,False,False,True,False,False,False,False
3766,692,3765,17782,16,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_16.png,322ad87d9f10a5aed6c5a25b9e2cdf700a83efaaa3f85a9368b995d954d3f7db,1080,2400,6ccc0c0c0a0e030f,8,16,True,3765,False,1,0.8984375,3765,17782,15,9ee84ddab194a7da366063fcf4ad4015d070485b9d310efd9a1f6c134adf666c,True,True,,miss,False,False,True,True,True,True,False,False,False,False
3767,692,3766,17782,17,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_17.png,4651bcb8a28052c232a6540cdf6363b3887e11fa4e26c711d81b987f9d98547e,1080,2400,68880c0c0a0e030f,8,16,True,3766,False,2,0.921875,3766,17782,16,322ad87d9f10a5aed6c5a25b9e2cdf700a83efaaa3f85a9368b995d954d3f7db,True,True,,patch_candidate,True,False,True,True,True,True,True,False,False,False
3768,692,3767,17782,18,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_18.png,adfabcea9d437f5520ace94d1dd953192df76d7ee807b4338c770e8db9723cb1,1080,2400,68cc0c0c0a0e030f,8,16,True,3767,False,1,0.8984375,3766,17782,16,322ad87d9f10a5aed6c5a25b9e2cdf700a83efaaa3f85a9368b995d954d3f7db,True,True,,miss,False,False,True,True,True,True,False,False,False,False
3769,692,3768,17782,19,,,,"set up an account for me on the FitAI app and enter my details. Gender:female"", height: 155"", weight: ""60kg"", age: ""48 years goal: ""keep Fit"" Name- ""Amelia"" Experience: ""Totally newbie"" Equipment-""Full Gym"".",data/androidcontrol_1000/images/episode_17782/step_19.png,8bebd92fe3163b99c42d7cf97b1ceb28c075f06e504fe92600d4d4ff59f1edee,1080,2400,68cc0c0c0a0e030f,8,16,True,3768,False,0,0.8984375,3768,17782,18,adfabcea9d437f5520ace94d1dd953192df76d7ee807b4338c770e8db9723cb1,True,True,,miss,False,True,True,True,True,True,False,False,False,False
