pair_id,layer_id,feature_boundary,feature_source,feature_token_count,visual_token_grid,processor_merge_size,alignment_method,threshold,feature_metric,feature_changed_ratio,pixel_changed_ratio,page_similarity,episode_id,step_id,app,task
pair_000059,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.026525198938992044,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.015915119363395226,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.015915119363395226,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.010610079575596816,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000059,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.002652519893899204,0.015625,0.984375,4571,3,,"It's time to change since I'm sick of the outdated appearance. Using the Limeroad app, choose mesh as the shoe's material."
pair_000060,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.013262599469496022,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.005305039787798408,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.0,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.0,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000060,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.0078125,0.9921875,4591,4,,"I have heard Kp 69 thermostat is a reliable product, view the product details of Kp 69 Thermostat on the Industrybuying app."
pair_000061,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.01856763925729443,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.015915119363395226,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.007957559681697613,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.005305039787798408,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000061,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.015625,0.984375,4733,1,,I'd want to view my shopping cart to see what things I've added.
pair_000062,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.005305039787798408,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.005305039787798408,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.005305039787798408,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.002652519893899204,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000062,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.0078125,0.9921875,4954,4,,"In All Trails, launch the explore tab and click the first place with 4.5 stars in Detroit"
pair_000063,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.03713527851458886,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.023872679045092837,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.010610079575596816,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.007957559681697613,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000063,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.0234375,0.9765625,5054,5,,"In the calendar app, change the timing of the book fair event from 08:00 PM to 04:00 PM."
pair_000064,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.023872679045092837,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.013262599469496022,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.005305039787798408,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.002652519893899204,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000064,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.0078125,0.9921875,5174,1,,Open the Taskito app and create a task for Dance class.
pair_000065,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.07397959183673469,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.061224489795918366,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.03826530612244898,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.02806122448979592,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000065,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.00510204081632653,0.0234375,0.9765625,5475,3,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.22959183673469388,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.16071428571428573,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.12244897959183673,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.09693877551020408,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000066,final,model_ready_visual,model.visual.merger,392,"[28, 14]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.061224489795918366,0.109375,0.890625,5475,5,,Make a new note with the title Swimming Class and enter about swimming class in the note body in note app
pair_000067,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.1273209549071618,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.11405835543766578,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.058355437665782495,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.05305039787798409,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000067,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.023872679045092837,0.0234375,0.9765625,5655,4,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.26790450928381965,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.21750663129973474,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.16710875331564987,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.15649867374005305,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000068,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.10875331564986737,0.140625,0.859375,5655,5,,Perform advanced arithmetic operations on multiple calculators.
pair_000069,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.007957559681697613,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.007957559681697613,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.005305039787798408,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.002652519893899204,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000069,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.0078125,0.9921875,5696,4,,I want to upload the Book Report-2.pptx file to my drive because I'm changing my mobile device.
pair_000070,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.21220159151193635,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.15384615384615385,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.08753315649867374,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.06631299734748011,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000070,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.029177718832891247,0.1328125,0.8671875,6219,4,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.11405835543766578,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07957559681697612,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.050397877984084884,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.034482758620689655,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000071,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.005305039787798408,0.0703125,0.9296875,6219,9,,"My buddy Carlos handed me $200, and he wants me to convert it to BLR, but I'm not sure how much it will cost. Transform $200 USD to BLR by using the Currency Converter app."
pair_000072,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.1273209549071618,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07957559681697612,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.03713527851458886,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.029177718832891247,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000072,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.010610079575596816,0.0390625,0.9609375,6279,4,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.058355437665782495,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.04509283819628647,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.013262599469496022,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.013262599469496022,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000073,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.0,0.03125,0.96875,6279,5,,"I want to change my daily steps goal from 7,500 to 8,500 in this app, so change my daily steps goal in the Fit app."
pair_000074,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.3156498673740053,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.22281167108753316,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.16445623342175067,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.13793103448275862,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000074,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.10875331564986737,0.09375,0.90625,6759,2,,"I would like to add text to the celestial  theme presentation slide through show app saying ""we cant help everyone , but everyone can help someone"""
pair_000075,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.1962864721485411,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.14854111405835543,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.09814323607427056,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.07427055702917772,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000075,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.04774535809018567,0.046875,0.953125,7180,7,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.1220159151193634,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.07692307692307693,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.03713527851458886,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.026525198938992044,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000076,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.002652519893899204,0.0390625,0.9609375,7180,9,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.1830238726790451,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.14854111405835543,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.07957559681697612,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.058355437665782495,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000077,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.015915119363395226,0.0546875,0.9453125,7180,10,,"I need to visit Berlin for a meeting on oct 15th of November, so i want to search for a hotel for my stay."
pair_000078,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.042440318302387266,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.023872679045092837,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.013262599469496022,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.05,cosine_distance,0.005305039787798408,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000078,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.1,cosine_distance,0.002652519893899204,0.03125,0.96875,7200,0,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.005,cosine_distance,0.03713527851458886,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.01,cosine_distance,0.015915119363395226,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
pair_000079,final,model_ready_visual,model.visual.merger,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,0.03,cosine_distance,0.015915119363395226,0.03125,0.96875,7200,1,,I want to send the Google Keep Document to Carlos3345@gmail.com in the Google Drive App
